energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
302.667,0.009,2.27562,0.3318980982169075,0.00000000007,330.037,0.0000000383,27.365,E1,,,0.0355,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
310,0.1,0.00092344,0.00019845681847696742,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
312.92,0.05,0.0986102,0.0019847774812305785,,387.197,,74.147,M1+E2,1.5,7,0.31,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
318.1,0.7,0.0021437,0.0013196668708427895,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
327.14,0.07,0.0359482,0.0008840373973990015,,354.50,0.0000000383,27.365,(E1),,,0.0298,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
330.055,0.015,1.357127,0.027671157203846754,0.00000000007,330.037,687057392.318817,0.0,M1+E2,0.36,7,0.540,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
340.71,0.06,0.1767728,0.003601805248760682,,387.197,,46.349,E1+M2,0.23,4,0.115,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
351.5,0.1,0.0037927,0.001155969246995784,,425.60,,74.147,[E1],,,0.0255,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
354.48,0.05,0.0961367,0.002053796350663814,,354.50,687057392.318817,0.0,M1+E2,2.8,10,0.143,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
357.11,0.08,0.1675384,0.003382424526874177,,387.197,,29.975,M1(+E2),0.8,LT,0.40,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
359.33,0.15,0.00842639,0.0002832273704993922,,469.26,,109.989,[M1+E2],,,0.28,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
363.84,0.1,0.00796467,0.0002509208341290137,,437.94,,74.147,[M1+E2],,,0.27,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
374.96,0.1,0.00443581,0.0002577928226308871,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
379.35,0.07,0.0496349,0.0011577052906504314,,425.60,,46.349,M1(+E2),1.1,LT,0.32,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
384.7,0.1,0.00364429,0.00020668092147075405,,469.26,,84.539,[M1+E2],,,0.24,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
387,0.1,0.00029682,0.00009905929133604783,,387.197,687057392.318817,0.0,[E2],,,0.0774,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
391.61,0.09,0.00672792,0.00022647675377398006,,437.94,,46.349,[E1],,,0.0202,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
395.5,0.1,0.00232509,0.00016923751032203233,,425.60,,29.975,[E1],,,0.0198,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
398.14,0.08,0.00941579,0.0002914625385877231,,425.60,0.0000000383,27.365,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
407.806,0.028,0.03551946,0.0007635203902974694,,435.16,0.0000000383,27.365,M1,,,0.334,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
410.3,0.12,0.00179741,0.00021638073343068233,,437.94,0.0000000383,27.365,[E1],,,0.0183,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
427,0.1,0.0006596,0.00032997678706236293,,501.16,,74.147,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
435,0.1,0.00291873,0.00017168545104347078,,435.16,687057392.318817,0.0,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
438.01,0.09,0.00451826,0.0002740156674352764,,437.94,687057392.318817,0.0,[M1+E2],,,0.17,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
438.7,0.1,0.0013192,0.00033050658087245403,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
471.3,0.5,0.00019788,0.00000324,,501.16,,29.975,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
478.4,0.4,0.000117079,0.000001917,,560.98,,84.539,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
